formation_name,current_ma,pwm_percent,measured_mlux,source_file
formation_4_mid_light,35,90,472.32,formation_4_mid_light_calibration.csv
formation_4_mid_light,35,95,525.32,formation_4_mid_light_calibration.csv
formation_4_mid_light,35,100,597.78,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,10,7.386,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,15,11.914,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,20,16.788,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,25,21.738,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,30,26.739,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,35,44.621,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,40,70.98,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,45,97.369,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,50,123.98,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,55,150.98,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,60,177.8,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,65,209.9,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,70,263.02,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,75,316.57,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,80,369.45,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,85,422.97,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,90,476.35,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,95,529.76,formation_4_mid_light_calibration.csv
formation_4_mid_light,36,100,603.14,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,10,7.431,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,15,11.965,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,20,16.86,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,25,21.855,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,30,26.866,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,35,44.849,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,40,71.484,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,45,98.003,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,50,124.77,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,55,152.12,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,60,179.02,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,65,211.33,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,70,265.1,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,75,319.03,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,80,372.25,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,85,426.58,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,90,480.39,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,95,534.18,formation_4_mid_light_calibration.csv
formation_4_mid_light,37,100,608.76,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,10,7.462,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,15,12.017,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,20,16.935,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,25,21.931,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,30,26.944,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,35,45.089,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,40,71.834,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,45,98.492,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,50,125.52,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,55,152.91,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,60,180.07,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,65,212.68,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,70,266.64,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,75,321.09,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,80,374.86,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,85,429.14,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,90,483.65,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,95,538.1,formation_4_mid_light_calibration.csv
formation_4_mid_light,38,100,612.85,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,10,7.49,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,15,12.073,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,20,17.002,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,25,22.026,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,30,27.079,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,35,45.32,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,40,72.257,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,45,99.154,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,50,126.32,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,55,153.86,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,60,181.27,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,65,214.0,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,70,268.46,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,75,323.53,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,80,377.81,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,85,432.23,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,90,487.47,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,95,542.26,formation_4_mid_light_calibration.csv
formation_4_mid_light,39,100,617.92,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,10,7.528,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,15,12.131,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,20,17.072,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,25,22.129,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,30,27.184,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,35,45.542,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,40,72.66,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,45,99.709,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,50,127.0,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,55,154.91,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,60,183.16,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,65,215.58,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,70,270.53,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,75,325.63,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,80,380.37,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,85,435.58,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,90,491.04,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,95,546.07,formation_4_mid_light_calibration.csv
formation_4_mid_light,40,100,622.64,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,10,7.566,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,15,12.194,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,20,17.164,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,25,22.206,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,30,27.296,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,35,45.734,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,40,73.001,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,45,100.24,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,50,127.78,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,55,155.76,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,60,183.35,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,65,217.01,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,70,272.19,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,75,327.86,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,80,383.08,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,85,438.35,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,90,494.6,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,95,550.37,formation_4_mid_light_calibration.csv
formation_4_mid_light,41,100,627.23,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,10,7.582,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,15,12.231,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,20,17.211,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,25,22.292,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,30,27.447,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,35,46.031,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,40,73.414,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,45,100.85,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,50,128.55,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,55,156.61,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,60,184.49,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,65,218.24,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,70,273.89,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,75,330.12,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,80,385.65,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,85,441.96,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,90,498.08,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,95,554.1,formation_4_mid_light_calibration.csv
formation_4_mid_light,42,100,631.68,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,10,7.645,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,15,12.284,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,20,17.321,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,25,22.427,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,30,27.504,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,35,46.144,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,40,73.798,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,45,101.3,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,50,129.18,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,55,157.41,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,60,185.46,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,65,219.15,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,70,275.31,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,75,331.67,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,80,388.05,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,85,444.45,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,90,500.81,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,95,557.09,formation_4_mid_light_calibration.csv
formation_4_mid_light,43,100,635.4,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,10,7.646,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,15,12.322,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,20,17.351,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,25,22.49,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,30,27.608,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,35,46.365,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,40,74.152,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,45,101.87,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,50,130.03,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,55,158.32,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,60,186.35,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,65,220.57,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,70,277.06,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,75,333.82,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,80,390.62,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,85,447.47,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,90,504.17,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,95,561.0,formation_4_mid_light_calibration.csv
formation_4_mid_light,44,100,639.85,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,10,7.726,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,15,12.408,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,20,17.448,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,25,22.571,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,30,27.772,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,35,46.571,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,40,74.464,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,45,102.35,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,50,130.61,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,55,159.03,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,60,187.39,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,65,221.67,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,70,278.45,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,75,335.93,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,80,392.85,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,85,449.86,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,90,507.2,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,95,564.35,formation_4_mid_light_calibration.csv
formation_4_mid_light,45,100,643.82,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,10,7.75,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,15,12.458,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,20,17.473,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,25,22.629,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,30,27.772,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,35,46.735,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,40,74.794,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,45,102.77,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,50,131.12,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,55,159.87,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,60,188.35,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,65,222.75,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,70,280.0,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,75,337.69,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,80,395.02,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,85,452.76,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,90,510.28,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,95,567.76,formation_4_mid_light_calibration.csv
formation_4_mid_light,46,100,648.03,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,10,7.713,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,15,12.432,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,20,17.512,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,25,22.666,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,30,27.84,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,35,46.898,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,40,75.125,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,45,103.23,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,50,131.82,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,55,160.56,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,60,189.07,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,65,223.83,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,70,281.4,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,75,339.52,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,80,397.45,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,85,455.27,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,90,513.12,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,95,571.2,formation_4_mid_light_calibration.csv
formation_4_mid_light,47,100,652.01,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,10,7.741,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,15,12.509,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,20,17.564,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,25,22.735,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,30,27.947,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,35,47.054,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,40,75.423,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,45,103.69,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,50,132.33,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,55,161.21,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,60,190.03,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,65,224.85,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,70,282.71,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,75,341.15,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,80,399.25,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,85,457.56,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,90,515.76,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,95,574.18,formation_4_mid_light_calibration.csv
formation_4_mid_light,48,100,655.17,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,10,7.783,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,15,12.529,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,20,17.662,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,25,22.849,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,30,28.087,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,35,47.271,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,40,75.767,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,45,104.16,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,50,132.9,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,55,162.05,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,60,190.96,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,65,225.86,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,70,284.21,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,75,343.02,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,80,401.46,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,85,460.27,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,90,518.78,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,95,577.29,formation_4_mid_light_calibration.csv
formation_4_mid_light,49,100,659.18,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,10,7.915,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,15,12.732,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,20,17.829,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,25,23.045,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,30,28.312,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,35,47.729,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,40,76.544,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,45,105.29,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,50,134.48,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,55,163.75,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,60,193.1,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,65,228.66,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,70,287.56,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,75,346.73,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,80,406.43,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,85,465.85,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,90,525.04,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,95,584.45,formation_4_mid_light_calibration.csv
formation_4_mid_light,50,100,667.04,formation_4_mid_light_calibration.csv
formation_5_midhigh_light,4,10,4.969,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,15,8.288,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,20,11.985,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,25,15.815,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,30,19.712,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,35,29.433,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,40,42.73,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,45,56.495,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,50,70.056,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,55,84.097,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,60,97.974,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,65,113.06,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,70,132.79,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,75,152.31,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,80,171.97,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,85,191.85,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,90,211.1,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,95,230.93,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,4,100,251.22,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,10,5.596,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,15,9.309,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,20,13.402,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,25,17.624,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,30,21.855,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,35,33.158,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,40,48.97,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,45,64.873,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,50,80.992,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,55,97.306,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,60,113.72,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,65,131.88,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,70,156.29,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,75,180.6,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,80,205.02,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,85,229.73,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,90,254.26,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,95,278.72,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,5,100,305.09,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,10,6.104,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,15,10.118,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,20,14.55,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,25,19.114,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,30,23.763,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,35,36.285,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,40,54.219,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,45,72.251,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,50,90.396,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,55,108.92,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,60,127.52,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,65,148.14,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,70,176.83,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,75,205.75,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,80,234.77,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,85,263.53,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,90,292.53,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,95,321.68,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,6,100,353.51,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,10,6.593,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,15,10.883,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,20,15.6,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,25,20.43,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,30,25.38,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,35,39.153,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,40,58.974,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,45,78.834,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,50,98.847,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,55,119.38,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,60,139.88,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,65,162.72,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,70,195.53,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,75,228.48,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,80,261.12,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,85,294.23,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,90,327.43,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,95,360.26,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,7,100,398.28,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,10,7.21,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,15,11.552,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,20,16.637,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,25,21.621,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,30,26.838,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,35,41.844,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,40,63.402,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,45,85.072,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,50,106.83,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,55,129.12,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,60,151.37,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,65,176.27,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,70,212.93,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,75,249.85,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,80,286.35,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,85,323.43,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,90,359.9,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,95,397.21,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,8,100,440.35,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,10,7.437,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,15,12.162,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,20,17.349,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,25,22.671,formation_5_midhigh_light_calibration.csv
